song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence
No me platiques,45,198080,0.94,0.445,0.244,4.14e-05,0.32,-13.493,0.0441,94.418,0.3329999999999999
Piensa en Mí,10,164000,0.3389999999999999,0.617,0.297,1.03e-05,0.319,-10.867,0.0317,110.999,0.6729999999999999
Lamento borincano - Remastered,40,247095,0.612,0.742,0.581,3.11e-05,0.162,-10.789,0.0339,133.268,0.8029999999999999
Cómo Fue?,43,176773,0.417,0.5760000000000001,0.406,0.2739999999999999,0.221,-5.806,0.0336,97.949,0.298
Aquellos Ojos Verdes,45,186862,0.614,0.613,0.485,1.3800000000000002e-05,0.184,-4.63,0.0243,99.419,0.4629999999999999
En la Orilla del Mar,43,173866,0.911,0.491,0.253,0.000586,0.151,-10.842,0.0319,104.212,0.669
Bonita,43,193106,0.985,0.476,0.245,0.000822,0.257,-11.151,0.0316,90.023,0.362
Mar y Cielo,7,160160,0.7020000000000001,0.743,0.344,0.0,0.179,-7.209,0.126,111.304,0.72
Plazos Traicioneros,41,173226,0.879,0.445,0.221,0.00133,0.148,-12.534,0.0446,174.15200000000002,0.352
Total,44,174213,0.708,0.525,0.2769999999999999,0.0,0.125,-12.129,0.0383,108.949,0.5589999999999999
Seguiré Mi Viaje,36,148653,0.915,0.6920000000000001,0.311,1.33e-05,0.107,-9.27,0.0397,92.84,0.677
Conozco La Verdad,40,169693,0.902,0.722,0.191,0.0066599999999999,0.304,-11.21,0.0465,108.331,0.767
Dos Gardenias,41,183182,0.916,0.768,0.304,0.0898,0.501,-7.898,0.0447,116.054,0.948
Pagina Blanca,45,190386,0.8640000000000001,0.56,0.479,4.08e-05,0.185,-7.279,0.0283,98.812,0.918
Candilejas,39,165186,0.484,0.612,0.402,8.44e-05,0.118,-6.475,0.0337,124.236,0.6990000000000001
Cancionero,36,126413,0.959,0.374,0.108,5.04e-05,0.104,-15.849,0.0561,177.727,0.4629999999999999
Prisionero del mar,39,183560,0.926,0.711,0.289,0.088,0.129,-17.284000000000002,0.0339,128.464,0.79
Se Acabó El Juguetito,46,146146,0.946,0.733,0.31,6.96e-05,0.185,-14.075,0.0582,113.592,0.934
Silencio,49,278640,0.883,0.335,0.306,0.00577,0.102,-10.559,0.0277,79.609,0.268
Me Dices Que Te Vas,39,193946,0.6829999999999999,0.769,0.303,0.0001139999999999,0.176,-14.375,0.0367,112.211,0.643
Hipócrita,37,169240,0.785,0.748,0.3939999999999999,0.000855,0.206,-11.145,0.11,119.837,0.574
Noche de ronda - Remastered,39,137482,0.825,0.531,0.235,0.000104,0.377,-11.595,0.122,141.765,0.514
Loca Pasión,41,171720,0.826,0.6679999999999999,0.431,0.00158,0.151,-9.39,0.0304,113.667,0.779
Las Cuarenta,42,187626,0.753,0.643,0.2789999999999999,0.0,0.262,-11.617,0.0693,99.606,0.7959999999999999
Estúpido Cupido,40,153666,0.151,0.856,0.128,1.3e-05,0.0876,-23.137,0.114,128.096,0.7170000000000001
Perfume de Gardênia,30,179986,0.539,0.5820000000000001,0.367,9.98e-06,0.356,-12.249,0.0281,103.363,0.636
Envidia,37,189000,0.8059999999999999,0.618,0.261,2.62e-05,0.092,-12.86,0.0358,83.676,0.552
Es mi reina,43,150733,0.602,0.6459999999999999,0.519,0.0,0.238,-9.592,0.0724,135.915,0.7709999999999999
Talisman,34,196138,0.836,0.769,0.261,0.0345,0.0853,-12.768,0.0327,104.976,0.606
Concha Nacar-Limosna,38,179560,0.977,0.432,0.108,0.00299,0.108,-18.701,0.0465,91.311,0.157
Señora tentación,35,210413,0.964,0.49,0.127,0.0,0.0987,-12.161,0.0583,102.653,0.311
I Like It Like That,36,265080,0.68,0.596,0.7,0.000277,0.623,-4.9110000000000005,0.0323,133.45,0.926
Grazin' In The Grass,34,196600,0.0544,0.595,0.742,0.00027,0.0844,-7.963999999999999,0.0314,118.555,0.946
Boogaloo Blues,33,331868,0.609,0.7440000000000001,0.192,1.07e-05,0.0914,-18.472,0.059,114.918,0.6729999999999999
Bang Bang,40,247480,0.7829999999999999,0.608,0.727,3.86e-06,0.515,-7.715,0.0709,127.172,0.835
"Lookie, Lookie",30,214986,0.75,0.546,0.514,0.0113,0.236,-10.352,0.0598,106.428,0.416
Ay Que Rico,1,205333,0.5660000000000001,0.715,0.726,0.00062,0.121,-6.571000000000001,0.0541,131.28,0.868
You Gotta Love Me,29,375026,0.203,0.5589999999999999,0.527,2.18e-06,0.0855,-8.562000000000001,0.0386,129.711,0.8690000000000001
Llegaron Los Bonches,29,202050,0.6970000000000001,0.713,0.452,0.000102,0.255,-18.49,0.04,148.91899999999998,0.976
Bad Breath,28,167933,0.7659999999999999,0.7170000000000001,0.604,0.0101,0.0828,-8.984,0.0562,141.627,0.889
Son Cuero Y Boogaloo,33,510400,0.833,0.568,0.757,0.0488,0.713,-5.341,0.0608,76.169,0.745
Summertime Blues,31,281426,0.664,0.745,0.623,0.00771,0.179,-6.05,0.0346,125.149,0.961
Para Ti Mi Boogaloo,26,152090,0.623,0.606,0.85,6.75e-06,0.331,-3.985,0.0784,142.233,0.831
Que Bueno Boogaloo,26,164946,0.317,0.539,0.757,0.0,0.214,-3.457,0.0413,143.453,0.932
Micaela,28,325920,0.816,0.545,0.677,0.00309,0.204,-5.529,0.0501,136.798,0.816
You're Moving Much Too Fast,25,200240,0.146,0.6859999999999999,0.662,0.0133,0.225,-7.325,0.0594,124.6,0.919
Eso Se Baila Asi,38,321120,0.679,0.636,0.5760000000000001,5.520000000000001e-05,0.0702,-8.454,0.0501,120.644,0.821
I'll Be A Happy Man,29,214520,0.213,0.6609999999999999,0.5760000000000001,3.4200000000000005e-05,0.0702,-10.249,0.0347,136.286,0.971
TP Treat,29,237386,0.655,0.519,0.457,0.0,0.0696,-8.061,0.0463,116.209,0.755
Come And Get It,25,180386,0.506,0.5760000000000001,0.513,8.120000000000001e-05,0.153,-8.541,0.0286,129.453,0.972
Riki Chi,25,255142,0.565,0.825,0.252,0.00853,0.0563,-19.311,0.105,111.847,0.895
That's How Rumors Start,35,452373,0.2019999999999999,0.498,0.42,0.0113,0.241,-9.55,0.068,182.668,0.8270000000000001
Marilu,26,247053,0.245,0.489,0.487,0.00763,0.0508,-10.809,0.0498,149.553,0.604
Oh Yeah,27,194173,0.853,0.586,0.6859999999999999,1.8e-05,0.276,-7.158,0.201,143.77700000000002,0.762
Afro Shingaling,26,237944,0.629,0.591,0.753,0.0,0.6859999999999999,-8.043,0.0304,140.42,0.961
Cisco Kid,23,241257,0.73,0.755,0.8809999999999999,0.0028,0.923,-3.2460000000000004,0.0427,132.789,0.915
Arrecotin Arrecotan,30,218346,0.631,0.493,0.405,0.0,0.088,-13.57,0.0433,111.076,0.8859999999999999
Fever,35,165813,0.499,0.4479999999999999,0.605,0.0,0.185,-4.448,0.057,154.016,0.71
It's Not What You Say,0,176146,0.7240000000000001,0.809,0.5920000000000001,0.00688,0.0579999999999999,-7.265,0.0377,125.127,0.603
Pow Wow,23,228598,0.0549,0.637,0.954,0.531,0.237,-5.608,0.0885,125.166,0.527
Brooklyn Boogaloo,0,389312,0.57,0.809,0.6729999999999999,6.27e-05,0.1369999999999999,-5.121,0.0364,132.02200000000002,0.928
Born in the U.S.A.,73,278680,0.000373,0.3979999999999999,0.952,7.75e-05,0.1,-6.042000000000001,0.061,122.093,0.584
American Pie,74,515866,0.6,0.527,0.509,0.0,0.144,-10.893,0.0628,138.317,0.497
Take the Money and Run,3,170173,0.0552,0.564,0.645,2.84e-06,0.151,-12.923,0.0484,99.302,0.836
Take It Easy - Remastered,53,211577,0.3429999999999999,0.575,0.67,4.95e-06,0.129,-10.39,0.0318,139.191,0.74
Dream Baby Dream,26,302386,0.136,0.255,0.48,0.0,0.064,-8.144,0.0331,109.947,0.166
Ramblin' Man,47,297600,0.741,0.527,0.782,0.545,0.153,-8.734,0.0417,87.34700000000001,0.961
Romeo's Tune,2,212666,0.345,0.541,0.5539999999999999,0.0247,0.215,-11.914,0.0306,94.826,0.737
Angel From Montgomery,36,224186,0.541,0.617,0.421,0.00227,0.125,-14.231,0.0318,131.653,0.39
Free Fallin',73,256000,0.2189999999999999,0.63,0.449,0.0,0.0622,-13.243,0.0252,84.37799999999999,0.623
Keith Don't Go (Ode To The Glimmer Twin),33,263040,0.0367,0.502,0.679,0.172,0.763,-10.555,0.0529,140.115,0.885
The Old Man Down The Road,0,213346,0.0487,0.772,0.823,0.000302,0.0833,-4.946000000000001,0.03,133.738,0.7509999999999999
Up On Cripple Creek - Remastered 2000,59,274893,0.226,0.72,0.716,0.00335,0.0932,-8.773,0.0723,144.376,0.953
Jack & Diane,55,256093,0.0338,0.812,0.407,3.83e-06,0.0555,-8.152000000000001,0.0433,103.968,0.584
It's Still Rock and Roll to Me,62,177266,0.0958,0.745,0.655,1.99e-06,0.0895,-7.588999999999999,0.166,141.429,0.5820000000000001
Long Way Home,1,190200,0.511,0.655,0.18,0.0002839999999999,0.108,-18.06,0.032,141.065,0.5
Statesboro Blues,0,257184,0.254,0.457,0.63,4.78e-05,0.984,-11.013,0.0548,126.137,0.596
"Lawyers, Guns And Money",39,210093,0.0542,0.633,0.752,0.00199,0.0432,-7.227,0.0323,94.478,0.762
I Won't Back Down,50,175373,0.0485,0.775,0.638,1.11e-05,0.196,-9.635,0.0292,113.964,0.965
R.O.C.K. In The U.S.A. (A Salute To 60's Rock),47,174426,0.0101,0.433,0.955,4.05e-06,0.24,-3.99,0.0665,163.793,0.897
The Night They Drove Old Dixie Down - Remastered,61,213266,0.4529999999999999,0.508,0.493,0.0,0.241,-8.786,0.0327,127.671,0.467
We Take Care of Our Own,46,233946,0.000225,0.611,0.8809999999999999,0.0864,0.252,-6.061,0.0405,122.977,0.773
Rock'n Me,2,187066,0.297,0.695,0.5820000000000001,0.0,0.123,-11.35,0.0651,122.433,0.892
Centerfield,3,233666,0.155,0.81,0.928,1.47e-06,0.0598,-5.319,0.0491,142.405,0.973
Running On Empty,68,298093,0.006,0.531,0.948,0.0117,0.6940000000000001,-5.438,0.0568,136.891,0.498
Illegal Smile,33,193266,0.742,0.499,0.2789999999999999,1.47e-06,0.0907,-15.338,0.0529,161.609,0.421
Back It Up,30,141866,0.025,0.653,0.536,0.000105,0.258,-12.982,0.0522,131.028,0.857
I Don't Want To Go Home,38,217226,0.34,0.626,0.565,3.08e-06,0.0559999999999999,-11.895,0.0356,121.819,0.966
For A Dancer,0,287666,0.0654,0.537,0.461,0.0,0.0749,-8.753,0.024,105.285,0.504
Born to Run,71,269920,0.00501,0.27,0.944,2.05e-05,0.1159999999999999,-4.199,0.0975,146.347,0.606
Lola Montez,58,267680,0.00013,0.515,0.883,1e-05,0.0751,-4.823,0.0342,152.03,0.669
Besitos,53,264657,0.000158,0.434,0.907,2.51e-06,0.321,-3.967,0.0468,150.046,0.391
Love Drunk,36,227520,0.0134,0.425,0.976,0.0,0.1689999999999999,-3.009,0.178,150.006,0.422
Heartbreaker,38,236160,0.000178,0.546,0.942,0.145,0.362,-3.036,0.0451,151.055,0.407
My Friends - Decade In The Sun Version,24,215706,0.0142,0.4,0.95,7.290000000000001e-05,0.266,-4.428999999999999,0.0543,149.981,0.516
Universe,40,209266,0.00271,0.4679999999999999,0.901,1.76e-05,0.0964,-4.9,0.0508,149.941,0.772
I Got the Six - 2008 Remastered Version,43,174240,0.00401,0.62,0.893,0.0408,0.123,-4.0760000000000005,0.0414,150.102,0.938
Midnight Shifter,26,216813,0.00283,0.51,0.958,1.72e-06,0.0848,-2.119,0.0907,151.64700000000002,0.677
Sickening,38,225986,8.98e-06,0.441,0.936,0.00486,0.0791,-6.823,0.0839,75.988,0.4
Bleed - Non-LP Version,1,215400,0.000248,0.513,0.905,0.00117,0.1119999999999999,-3.781,0.0939,150.727,0.5660000000000001
No One Cares,28,183253,0.00411,0.439,0.954,0.0,0.1969999999999999,-4.405,0.207,150.016,0.223
Heaven Can Wait,0,210466,0.000135,0.466,0.784,0.0,0.2189999999999999,-5.01,0.0345,150.08700000000002,0.534
Stained Silver,36,248426,0.00821,0.401,0.951,3.63e-05,0.203,-4.2,0.0558,150.501,0.2769999999999999
I Am The Message,1,179613,0.000972,0.444,0.936,0.000135,0.106,-4.934,0.064,150.762,0.412
Homecoming,51,238733,0.00966,0.3929999999999999,0.958,0.0,0.214,-2.102,0.0871,150.07399999999998,0.3229999999999999
Give Until It Hurts,37,285468,0.000231,0.503,0.823,0.0,0.302,-5.057,0.0641,150.032,0.685
Drill It In My Brain,35,188169,0.0053799999999999,0.531,0.975,0.0,0.292,-3.122,0.095,151.001,0.747
Days Go By,2,241786,0.0027,0.401,0.976,0.0,0.13,-1.825,0.0682,150.046,0.293
Wait For Me,49,219693,0.0133,0.391,0.889,2.87e-06,0.113,-4.178999999999999,0.052,146.197,0.209
It's So Easy,58,201360,0.0134,0.375,0.973,9.52e-06,0.0947,-10.098,0.128,150.636,0.218
Got No Shame,39,274600,0.0257,0.48,0.978,0.00247,0.4029999999999999,-5.636,0.0773,150.319,0.655
Temple,60,250453,0.0008699999999999,0.475,0.644,0.2789999999999999,0.123,-7.782,0.0326,149.838,0.568
My Hero,69,260026,6.2e-05,0.374,0.927,0.000177,0.0575,-4.212,0.0652,154.047,0.301
You Could Be Mine,1,343640,0.0119,0.353,0.982,0.3989999999999999,0.488,-5.652,0.128,150.908,0.346
Girls & Boys,33,213933,1.28e-05,0.397,0.972,0.14,0.135,-3.307,0.0662,151.44799999999998,0.421
Dance Till We Die (Bonus Track),34,179874,0.0194,0.563,0.8440000000000001,0.0,0.319,-3.042,0.0329,150.017,0.85
The Great Escape,54,206520,0.00166,0.423,0.94,0.0,0.178,-4.012,0.0635,149.934,0.505
Someone Like You,28,342400,0.00183,0.487,0.928,0.304,0.111,-6.783,0.0363,152.02100000000002,0.836
One Last Dance,39,208906,0.000429,0.4629999999999999,0.937,0.0,0.0989,-3.781,0.0455,151.166,0.65
Boys' Night Out,33,198666,0.0331,0.546,0.8909999999999999,0.00148,0.0433,-8.175,0.0683,151.19899999999998,0.444
Lounge Act,54,156426,1.2e-05,0.322,0.958,3.34e-05,0.119,-5.377000000000001,0.0992,151.957,0.4639999999999999
Saturday Night's Alright For Fighting,0,224306,0.0261,0.5379999999999999,0.956,0.000147,0.2789999999999999,-4.022,0.123,150.028,0.72
Glory (Edit),37,202586,1.35e-05,0.584,0.792,0.8490000000000001,0.259,-6.024,0.0329,150.061,0.784
Daydreaming,55,271026,0.000542,0.495,0.909,0.000503,0.363,-5.575,0.0525,150.02700000000002,0.335
Teddy Picker,0,165000,0.000286,0.637,0.963,0.000889,0.0449,-5.1160000000000005,0.0882,150.1,0.823
Back for More,0,202560,6.81e-06,0.452,0.996,1.99e-06,0.22,-2.342,0.114,152.01,0.168
Dance With You,26,209893,3.09e-05,0.537,0.8170000000000001,2.27e-05,0.239,-4.787,0.0401,151.526,0.6
Run Run Run,34,270293,0.00175,0.386,0.939,0.000579,0.215,-6.318,0.0631,151.873,0.4529999999999999
Cassius,49,229520,0.00885,0.5710000000000001,0.929,0.000324,0.302,-5.349,0.0913,150.934,0.5710000000000001
Show Me the Way,0,186026,0.0014199999999999,0.5489999999999999,0.935,0.0,0.295,-3.35,0.0545,150.053,0.7809999999999999
What Do You Want From Me?,29,248360,0.000587,0.478,0.972,0.0037799999999999,0.317,-5.372000000000001,0.0397,149.54399999999998,0.682
Beating Heart Baby,55,203733,0.0027,0.4579999999999999,0.971,0.0,0.179,-4.549,0.1,149.938,0.489
Ball And Chain,37,241560,0.0547,0.363,0.5329999999999999,0.0,0.115,-7.256,0.0297,73.741,0.222
Beat It,21,229400,0.0195,0.557,0.936,1.5e-06,0.305,-3.694,0.0681,149.954,0.841
Undecided,32,186320,5.76e-05,0.4629999999999999,0.98,1.19e-05,0.122,-4.023,0.0659,150.959,0.6679999999999999
Banquet,58,200400,0.000156,0.591,0.939,0.0111,0.0882,-4.9110000000000005,0.0533,150.249,0.856
Taste (feat. Offset),95,232959,0.0236,0.884,0.5589999999999999,0.0,0.1009999999999999,-7.442,0.12,97.994,0.342
Ludacris,0,183771,0.0277,0.792,0.747,0.0,0.1169999999999999,-8.753,0.342,94.498,0.584
Tap Out (feat. Jeremih),73,199960,0.105,0.6759999999999999,0.62,0.0,0.211,-6.343,0.0562,100.06,0.607
"Down To Fuck (feat. YG, Ty Dolla $ign, Jeremih)",64,188645,0.254,0.833,0.742,0.0,0.242,-5.761,0.261,102.505,0.6940000000000001
Up Now (feat. G-Eazy and Rich The Kid),72,198087,0.00294,0.956,0.544,0.0,0.104,-6.41,0.0822,104.011,0.127
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",62,238373,0.00582,0.743,0.3389999999999999,0.0,0.0812,-7.678,0.409,203.927,0.118
"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",75,174335,0.371,0.9,0.385,0.0,0.142,-12.189,0.435,99.964,0.488
Swap Meet,69,198856,0.00392,0.893,0.633,0.0,0.134,-6.436,0.1939999999999999,92.519,0.772
Thugz Mansion (feat. Ty Dolla $ign & YG),61,186613,0.0192,0.598,0.489,0.0,0.151,-9.307,0.0522,89.98299999999999,0.145
same squad,68,151053,0.0146,0.918,0.419,4.67e-06,0.195,-9.129,0.104,96.036,0.7559999999999999
Double Up (feat. Belly and Dom Kennedy) - Bonus Track,64,361280,0.0544,0.604,0.436,0.000242,0.162,-8.32,0.188,107.978,0.239
Tints (feat. Kendrick Lamar),82,269106,0.1009999999999999,0.7979999999999999,0.867,0.0,0.0634,-5.971,0.12,109.04,0.6679999999999999
All Nighter,52,145626,0.39,0.933,0.674,0.000151,0.309,-5.811,0.256,96.042,0.7909999999999999
"Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)",61,186067,0.000633,0.743,0.522,0.0,0.1159999999999999,-7.999,0.113,88.959,0.245
John Madden 2,0,153191,0.226,0.871,0.648,0.0,0.118,-5.886,0.3,94.023,0.409
"Made It (feat. Yhung T.O., Lul G & DaBoii)",58,255757,0.0626,0.727,0.7,0.0,0.1,-7.557,0.11,100.019,0.6629999999999999
Organic Pimping (feat. Dreebo),42,178307,0.203,0.75,0.664,0.0,0.23,-7.546,0.231,92.05,0.7859999999999999
Around Midnight,49,214175,0.165,0.919,0.564,0.0,0.0883,-6.574,0.292,93.924,0.743
Drip On You,39,115872,0.0216,0.705,0.477,0.0,0.2189999999999999,-11.399,0.15,86.02799999999999,0.499
Trippin' (feat. Khalid),69,184720,0.0142,0.6629999999999999,0.555,0.00601,0.423,-6.683,0.061,134.049,0.188
The Wind,12,162000,0.535,0.7929999999999999,0.9,0.0,0.737,-3.159,0.0909,101.521,0.429
Summer Up,50,288733,0.145,0.542,0.5589999999999999,7.81e-06,0.68,-9.177,0.384,106.752,0.281
When I Get Home (Hotel California),58,203813,0.406,0.7290000000000001,0.698,0.0,0.108,-4.986000000000001,0.0545,131.966,0.466
Chirp,54,169041,0.4529999999999999,0.836,0.8370000000000001,0.36,0.077,-6.452999999999999,0.157,81.033,0.578
Exhausted (feat. TK Kravitz),51,158145,0.0453,0.7190000000000001,0.8370000000000001,0.0,0.109,-5.152,0.171,85.012,0.604
Love Is Hell (feat. Trippie Redd),69,258745,0.0113,0.662,0.784,0.0,0.715,-7.164,0.052,98.729,0.107
Better Dayz,59,266482,0.272,0.53,0.685,0.0,0.1169999999999999,-7.92,0.412,82.649,0.741
Die Young,72,161128,0.221,0.688,0.642,0.0,0.2,-5.567,0.321,160.319,0.341
One Night,57,235096,0.152,0.718,0.584,0.000101,0.1159999999999999,-4.749,0.0758,133.095,0.186
Hello,45,186200,0.0925,0.8220000000000001,0.476,0.0,0.0804,-6.4,0.4429999999999999,196.017,0.335
Dangerous World (feat. Travis Scott & YG),72,165123,0.0735,0.812,0.586,0.0,0.106,-6.505,0.0654,100.062,0.3229999999999999
Tap In (feat. Trey Songz),50,192235,0.0199,0.7020000000000001,0.672,0.0,0.165,-5.178999999999999,0.0472,74.976,0.602
For You (feat. Tory Lanez & G-Eazy),66,254732,0.148,0.408,0.7240000000000001,4.07e-05,0.0786,-8.264,0.478,183.92,0.63
Endless Summer Freestyle,70,237018,0.0893,0.662,0.7040000000000001,0.0,0.785,-4.062,0.4629999999999999,85.882,0.514
Cana (feat. 24hrs),64,245014,0.0572,0.853,0.541,0.0,0.0875,-6.739,0.125,125.035,0.669
POWER,39,172893,0.0112,0.933,0.486,0.0,0.1009999999999999,-7.962999999999999,0.0687,100.006,0.417
Dip,82,127200,0.0152,0.877,0.562,0.0,0.0933,-7.096,0.26,99.977,0.376
Vibes (feat. Slimmy B & Yhung T.O.),67,130479,0.158,0.805,0.562,0.0,0.108,-8.991,0.286,103.016,0.324
Whistle,53,156055,0.076,0.951,0.731,0.0,0.053,-6.091,0.102,100.022,0.7809999999999999
Drop,75,210545,0.0066,0.858,0.65,2.07e-06,0.121,-4.919,0.241,147.031,0.653
Big Deal,70,159880,0.00988,0.72,0.735,0.0,0.162,-3.188,0.055,160.093,0.243
Rotation 112th (feat. Rich The Kid) - Remix,62,297826,0.0847,0.804,0.752,0.000101,0.106,-4.496,0.248,87.96700000000001,0.358
My Dawg,46,198936,0.0916,0.488,0.588,0.0,0.1159999999999999,-6.598,0.268,107.695,0.0665
BULLETPROOF,39,153706,0.141,0.778,0.511,0.0,0.321,-7.419,0.427,162.56,0.462
Win or Lose,48,147702,0.233,0.899,0.619,8.18e-06,0.104,-6.231,0.253,143.016,0.38
86 (feat. Cuban Doll & ALLBLACK),46,189230,0.0356,0.904,0.68,0.0,0.311,-8.265,0.273,104.095,0.517
Best Friend,47,171444,0.254,0.8270000000000001,0.617,0.0,0.568,-6.044,0.221,96.984,0.6759999999999999
Ballin (feat. Missippi),42,193708,0.102,0.688,0.738,0.0,0.327,-6.609,0.315,161.94,0.716
Ball Out (feat. ALLBLACK),49,127608,0.153,0.546,0.556,0.0,0.105,-9.691,0.441,207.523,0.353
Shameless (feat. Guapdad 4000),54,242160,0.287,0.713,0.677,0.0,0.304,-6.9910000000000005,0.228,143.882,0.539
Who Want Problems,54,165407,0.188,0.6559999999999999,0.695,0.000102,0.1369999999999999,-7.199,0.3229999999999999,89.96700000000001,0.514
Both Right,43,147513,0.0546,0.9,0.179,0.216,0.107,-13.71,0.344,100.038,0.1889999999999999
Choosy (feat. Chris O'Bannon & ALLBLACK),47,211539,0.00715,0.8290000000000001,0.56,0.0,0.0942,-8.203,0.1939999999999999,100.863,0.505
HANDGUN (feat. A$AP Rocky),49,214906,0.0297,0.848,0.523,0.0,0.2769999999999999,-7.772,0.417,159.05700000000002,0.484
Hardly,43,207194,0.0461,0.721,0.561,0.0,0.171,-6.824,0.119,138.98,0.273
Lies (feat. Lil Skies),77,206386,0.0262,0.779,0.626,0.00488,0.114,-7.73,0.067,140.078,0.419
Far From Me (feat. Problem),41,204773,0.424,0.764,0.6579999999999999,0.0,0.176,-7.62,0.461,149.894,0.828
Tucked Off Shawty / Touchdown,50,295606,0.256,0.754,0.479,0.0,0.222,-8.305,0.0491,129.971,0.285
Hey Up There,60,201361,0.181,0.7659999999999999,0.664,8.3e-06,0.138,-4.171,0.121,145.054,0.584
1942,81,213080,0.0152,0.8170000000000001,0.6459999999999999,0.0,0.125,-5.12,0.249,162.898,0.835
Cash On It,63,190119,0.035,0.9,0.7509999999999999,0.4039999999999999,0.0985,-3.653,0.113,146.032,0.504
Addicted To Ballin' (feat. ScHoolboy Q),54,163840,0.278,0.667,0.4589999999999999,0.0,0.0951,-6.476,0.426,99.883,0.186
Paramedic!,75,219306,0.177,0.856,0.652,0.0,0.193,-5.324,0.143,97.017,0.471
Wasabi,57,174710,0.0882,0.634,0.525,0.0,0.0937,-8.628,0.411,140.112,0.4639999999999999
Vroom (feat. Yung Pinch & 03 Greedo),47,214614,0.129,0.687,0.754,0.0,0.0758,-6.117999999999999,0.265,160.055,0.711
Down Chick,44,187741,0.00802,0.73,0.615,0.0,0.1009999999999999,-6.348,0.0495,96.004,0.236
Maneuvering,39,143648,0.0096,0.83,0.711,0.0,0.318,-7.653,0.291,82.009,0.499
Everybody Mad,68,199390,0.138,0.858,0.731,1.7100000000000002e-05,0.0987,-4.121,0.0961,164.054,0.431
Self Destruction,56,158746,0.0945,0.967,0.578,0.0,0.0786,-6.474,0.0993,120.041,0.774
Suu Whoop,46,185200,0.0326,0.799,0.325,3.53e-05,0.114,-9.91,0.506,157.966,0.233
Bubblin,71,209093,0.0731,0.568,0.873,0.0,0.367,-5.22,0.265,106.783,0.547
Like Whaaat (feat. Bad Lucc),50,211920,0.308,0.7659999999999999,0.541,0.0,0.123,-11.621,0.0892,93.024,0.23
Big Shot (with Travis Scott),77,221826,0.00759,0.855,0.478,0.0,0.1009999999999999,-9.116,0.193,130.018,0.284
X (with 2 Chainz & Saudi),79,267426,0.0201,0.768,0.471,0.0,0.268,-8.406,0.259,131.023,0.405
Pineapple (feat. Gucci Mane & Quavo),31,218260,0.0301,0.964,0.555,0.000567,0.128,-6.245,0.0499,130.017,0.3379999999999999
Boy,51,221287,0.0367,0.931,0.711,0.0,0.0912,-4.157,0.3,95.99,0.608
Balance,44,179359,0.0133,0.8009999999999999,0.6459999999999999,0.0,0.108,-5.27,0.144,149.99200000000002,0.546
"King's Dead (with Kendrick Lamar, Future & James Blake)",81,229670,0.000874,0.563,0.7170000000000001,0.0,0.183,-5.186,0.337,82.064,0.427
Colors,53,316734,0.0475,0.526,0.517,0.0,0.7809999999999999,-10.912,0.472,147.17,0.2689999999999999
Back Goin Brazy (feat. Future),40,207072,0.00157,0.938,0.495,6.11e-05,0.185,-6.257999999999999,0.105,130.033,0.173
Fortnite,55,257384,0.0629,0.8029999999999999,0.509,0.0,0.099,-8.134,0.139,96.975,0.271
